unique_id,timepoint,domain,age,gender,block_order,met_performance_criteria_typical,met_performance_criteria_stricter,D_overall,D_tt1,D_tt2,D_tt3,D_tt4,PI_overall,PI_tt1,PI_tt2,PI_tt3,PI_tt4
schizophrenia_355,1,Stigma - Schizophrenia,18,Male,consistent first,TRUE,TRUE,0.0357273979771283,0.5946916961983191,-0.42027500255819866,-0.13429637123331942,0.23765587183827983,0.5185546875,0.7204861111111112,0.33940972222222215,0.4131944444444445,0.5894097222222222
schizophrenia_357,1,Stigma - Schizophrenia,19,Female,consistent first,TRUE,TRUE,-0.09269493953186039,0.37466194484960674,0.825821412965444,-0.21368224072626074,-0.9254133173314238,0.5065104166666666,0.6067708333333334,0.7552083333333334,0.4305555555555555,0.2109375
schizophrenia_359,1,Stigma - Schizophrenia,20,Male,consistent first,TRUE,TRUE,0.24489573736187173,0.13702602456000293,-0.037144009554654474,0.3849069006457864,0.567997051330857,0.6102973090277778,0.6137152777777778,0.5494791666666666,0.6519097222222222,0.6623263888888888
sexuality test retest 1,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.4441087103255059,0.44457862510225354,0.5871553098781531,0.28424936579473264,0.4924933146072801,0.623298611111111,0.6344444444444444,0.6727777777777777,0.535,0.6633333333333333
sexuality test retest 1,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.22181436771072677,0.17968940710343007,-0.17626911564176737,0.44247356293523493,0.5011810047119859,0.5850347222222223,0.62,0.4516666666666667,0.6616666666666667,0.6400000000000001
sexuality test retest 10,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.6009739471687596,-0.5005302834783064,-0.545153061172224,-0.933239225980666,-0.5733247110941764,0.3186805555555555,0.4022222222222222,0.32111111111111107,0.19944444444444448,0.3205555555555556
sexuality test retest 10,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.15737271048846158,0.26371507925491844,0.12948848770437402,-0.5497973245149816,-0.4947402922519774,0.44663194444444443,0.6044444444444445,0.51,0.3272222222222222,0.32944444444444443
sexuality test retest 11,1,Sexuality (1),NA,NA,consistent first,TRUE,FALSE,0.30351717700358155,0.5325537598751222,0.31139984851926356,0.057923059544883054,0.26261649901433964,0.5668055555555557,0.6444444444444445,0.6177777777777778,0.4766666666666667,0.5361111111111111
sexuality test retest 11,2,Sexuality (1),NA,NA,consistent first,TRUE,FALSE,0.21029108962763574,0.3681030717797566,0.2883290502824656,0.0998748556890395,0.14747821997101254,0.5523263888888889,0.6255555555555555,0.5505555555555556,0.5344444444444445,0.5322222222222222
sexuality test retest 13,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.1162739728786214,0.6350219625418125,-0.44171740877025134,-0.36320924086681716,0.46816919658481104,0.5164236111111111,0.6977777777777777,0.36388888888888893,0.39111111111111113,0.5977777777777776
sexuality test retest 13,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.10413123878055168,0.1856717262155902,0.136028977738155,-0.48346958207122065,-0.2319789593364147,0.46447916666666667,0.44722222222222224,0.5622222222222223,0.3505555555555555,0.46888888888888886
sexuality test retest 14,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.38689796622311395,0.6144631164148935,0.440820007025708,0.21560053800850718,0.3099157044250532,0.5879861111111111,0.6616666666666667,0.6366666666666667,0.48500000000000004,0.5694444444444445
sexuality test retest 14,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.24111319048985025,0.3186573273687446,0.6707951691101868,0.25370479236302906,-0.21126117523496732,0.5680208333333333,0.5894444444444443,0.7216666666666666,0.5655555555555556,0.42166666666666663
sexuality test retest 15,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.3906206541219438,-0.03521199726025801,-0.20124402864820237,-0.7166045503875721,-0.5643769221155668,0.3878472222222223,0.5416666666666666,0.4727777777777778,0.16111111111111107,0.3538888888888889
sexuality test retest 15,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.01666867628460938,0.8677626198558261,-0.4371878228456489,-0.32326093504528436,0.04408196845112129,0.5085763888888889,0.8377777777777777,0.3883333333333333,0.2844444444444445,0.48944444444444446
sexuality test retest 16,1,Sexuality (1),NA,NA,consistent first,TRUE,FALSE,0.3080540298353275,0.5334455384123121,0.4129293873995885,0.2239036566080851,0.0428861089581805,0.5908333333333334,0.6599999999999999,0.6333333333333333,0.6033333333333334,0.5033333333333334
sexuality test retest 16,2,Sexuality (1),NA,NA,consistent first,TRUE,FALSE,0.021314904338298257,0.2680066430742501,0.3750327940877551,-0.1515402280054052,-0.28217562355031744,0.5225347222222222,0.5661111111111111,0.6138888888888888,0.4811111111111111,0.4455555555555556
sexuality test retest 18,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.20687788609408733,0.409066156911424,0.5004120478935695,-0.34303940147051143,0.2501046020618176,0.5733333333333335,0.6849999999999999,0.6366666666666667,0.4711111111111111,0.5461111111111111
sexuality test retest 18,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.009531106677653212,0.6791821362105196,-0.00933890247231967,-0.49515854788136093,-0.04968727659899874,0.5097222222222223,0.7716666666666666,0.5644444444444443,0.26611111111111113,0.4383333333333333
sexuality test retest 19,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.3156256854784994,0.2897678681003216,0.36275474150053727,-0.1314367599111761,0.6598707003367966,0.5584375,0.573888888888889,0.6177777777777778,0.415,0.6144444444444443
sexuality test retest 19,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.3336233773698535,0.32863818192982863,0.1842256331428264,-0.9130710665581032,-0.8641149522196859,0.3813541666666667,0.6161111111111112,0.5405555555555555,0.16499999999999998,0.22555555555555554
sexuality test retest 2,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.03776563193329211,-0.36099313670128885,0.18929565493073433,-0.08090221108007974,0.424043424292421,0.4575000000000001,0.4483333333333333,0.47611111111111115,0.37277777777777776,0.5611111111111112
sexuality test retest 2,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.2501866049931804,0.13810079952374726,-0.534757163915124,-0.48261668509459116,0.016449084898359258,0.4345486111111111,0.5094444444444445,0.3188888888888889,0.3616666666666667,0.5394444444444445
sexuality test retest 20,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.21360485906719756,0.4072051677448612,0.4539014578993287,0.2087104362904278,-0.18446161489835083,0.5536805555555555,0.6244444444444445,0.6422222222222221,0.4988888888888888,0.4366666666666667
sexuality test retest 20,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.04233565065016708,0.6787916508789364,-0.23579007742315536,-0.2954653058084805,-0.21427559275819735,0.4969097222222222,0.7033333333333334,0.41611111111111115,0.3961111111111111,0.4672222222222222
sexuality test retest 21,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.20960832055889714,0.3700860578020021,0.22202976958146262,-1.026045183522706,-0.09956247296697852,0.45829861111111114,0.6538888888888889,0.576111111111111,0.15888888888888886,0.515
sexuality test retest 21,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.16917535653561194,0.5690665222741602,0.04184579016423895,-0.11543928665894011,0.2603469925208374,0.5434722222222222,0.6616666666666667,0.4577777777777778,0.46777777777777785,0.5694444444444445
sexuality test retest 22,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.28208767839633836,0.5604412732206705,0.18767611711098034,0.20289672004527695,0.21692164352585136,0.5797916666666666,0.6994444444444444,0.5755555555555555,0.5244444444444445,0.5133333333333333
sexuality test retest 22,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.1421420197720345,0.6560202129891713,0.18815019703883107,0.26257364634020447,-0.30546579843678895,0.575,0.6744444444444445,0.5638888888888888,0.6033333333333334,0.475
sexuality test retest 23,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.21315746421565207,0.5270740496594075,0.1630343720613975,0.21513699825451688,0.0401341119497346,0.5664236111111111,0.6527777777777779,0.5727777777777777,0.4799999999999999,0.5477777777777778
sexuality test retest 23,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.4919029568827498,0.8001998597814591,0.549334059664184,-0.1765986028201039,0.6853996661568189,0.6372569444444445,0.7444444444444446,0.6527777777777779,0.45444444444444443,0.701111111111111
sexuality test retest 24,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.4039068910976717,0.697052022142032,0.3127720126067148,0.31273127774098186,0.441375765907519,0.6091319444444444,0.7455555555555555,0.6144444444444443,0.4272222222222222,0.6255555555555555
sexuality test retest 24,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.36643315460805337,0.7718596658076474,0.4427429338655997,-0.2700469159134883,0.5877552204838398,0.6129861111111111,0.7566666666666667,0.6866666666666668,0.4022222222222222,0.6400000000000001
sexuality test retest 25,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.29653675824014925,-0.011916624748166137,-0.42115431757904337,-0.8840531622705275,0.30052973423470775,0.42937500000000006,0.5505555555555556,0.41833333333333333,0.22611111111111118,0.5433333333333333
sexuality test retest 25,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.1940808350085297,0.25056496597543354,-0.3903897651634831,-0.40392015105084267,-0.24959558641757504,0.4111458333333334,0.5077777777777778,0.38277777777777783,0.2944444444444444,0.4405555555555555
sexuality test retest 26,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.45570976333797275,-0.3792095884279949,-0.5505854838080173,-0.4285636858285747,-0.5021520905493245,0.35413194444444446,0.3533333333333334,0.3233333333333333,0.33166666666666667,0.34277777777777785
sexuality test retest 26,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.11751030785192595,-0.4171484267213806,0.31401626684021344,-0.5193683057086449,0.12639543628922412,0.4559027777777777,0.38611111111111107,0.5838888888888889,0.32388888888888884,0.5549999999999999
sexuality test retest 3,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.1774499947251032,0.3154240386292511,0.004247820479799399,-0.7193133828995335,-0.29275715866503704,0.43368055555555557,0.5477777777777778,0.5072222222222221,0.28555555555555556,0.4055555555555556
sexuality test retest 3,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.08851451928976523,0.4713261336529257,0.14566635378204984,-0.2808607040706869,0.09416880401233653,0.5224652777777778,0.6177777777777778,0.5700000000000001,0.435,0.49500000000000005
sexuality test retest 32,1,Sexuality (1),NA,NA,inconsistent first,TRUE,TRUE,0.48084938751624623,0.8904158247572707,0.1338115019182309,0.5717627097891492,0.43434468832186274,0.6480902777777778,0.775,0.5272222222222223,0.6705555555555556,0.6516666666666666
sexuality test retest 32,2,Sexuality (1),NA,NA,inconsistent first,TRUE,TRUE,0.25677699769592477,0.6387848169779211,0.18244522039720085,0.3445280633639819,-0.008497951032823355,0.5756597222222223,0.6599999999999999,0.5583333333333333,0.58,0.505
sexuality test retest 33,1,Sexuality (1),NA,NA,consistent first,TRUE,FALSE,0.3995805375572229,0.47321537702612704,0.23067591089630163,0.652729591995722,0.3952871089766317,0.6142708333333334,0.6222222222222221,0.6638888888888889,0.6366666666666667,0.5122222222222222
sexuality test retest 33,2,Sexuality (1),NA,NA,consistent first,TRUE,FALSE,-0.07465806179511733,-0.07944561502032363,0.03220731294791027,-0.02165276718864153,-0.31310639705856613,0.4417013888888889,0.4411111111111111,0.475,0.4233333333333333,0.41611111111111115
sexuality test retest 35,1,Sexuality (1),NA,NA,inconsistent first,TRUE,TRUE,0.04194844958510198,0.9285834407979087,0.2932677421107911,-0.4051473993361142,-0.37290601796434764,0.5339236111111112,0.7638888888888888,0.5955555555555556,0.3194444444444444,0.4305555555555556
sexuality test retest 35,2,Sexuality (1),NA,NA,inconsistent first,TRUE,TRUE,0.07104023588804335,0.530486730379038,0.5834538098398053,-0.46165225762482753,-0.018844862698924634,0.5106944444444445,0.6316666666666667,0.7027777777777778,0.3088888888888889,0.45666666666666667
sexuality test retest 4,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.24545360641108263,-0.11171734509035702,-0.027290322783759348,-0.8379215992799861,-0.1253836520981158,0.43149305555555556,0.49666666666666665,0.5144444444444445,0.2716666666666666,0.44
sexuality test retest 4,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.22695157671403984,-0.23270832842365238,0.02207770149796274,-0.689771586361348,0.1157086299774335,0.41854166666666665,0.42166666666666663,0.47777777777777775,0.29500000000000004,0.46777777777777785
sexuality test retest 5,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.11953128975018419,0.39812929423367704,0.17567283710766038,0.06768779538442285,-0.06720749937359004,0.5140972222222222,0.6211111111111111,0.5455555555555556,0.4616666666666667,0.4222222222222223
sexuality test retest 5,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.22244963621904565,0.29885138953175955,-0.19633748323184289,-0.46887465581297416,-0.40046567003625944,0.44333333333333336,0.5666666666666667,0.44333333333333336,0.3766666666666667,0.36388888888888893
sexuality test retest 6,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.16048175723245328,0.1396785889191123,-0.0036318210491928077,-0.5670370817076595,-0.3134066790757556,0.45972222222222225,0.6005555555555555,0.4972222222222223,0.30499999999999994,0.42611111111111116
sexuality test retest 6,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,-0.17037643934250638,-0.19854814417445915,0.4004443313376666,-0.5134594900830362,-0.31205450746873475,0.4492708333333333,0.4772222222222222,0.5755555555555555,0.33388888888888885,0.42166666666666663
sexuality test retest 7,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.05208685014077051,0.8364695178451589,-0.11095216072257352,-0.40472168673364894,0.1461318991998401,0.5338888888888889,0.7955555555555556,0.4438888888888889,0.38999999999999996,0.5588888888888889
sexuality test retest 7,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.09752461988782472,0.4609127935367375,-0.00915381083514966,-0.25275265671425456,0.13365371176837668,0.5189583333333334,0.6983333333333335,0.46611111111111114,0.3794444444444444,0.5572222222222223
sexuality test retest 8,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.4223087965243711,0.823400062452836,0.26753959005363803,0.27131308636653345,0.6224685637469091,0.6359375,0.7200000000000001,0.5872222222222222,0.5711111111111111,0.6905555555555556
sexuality test retest 8,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.3291852875303346,0.8344335057208375,0.2790737166639073,0.20331533949095723,0.19426620237873,0.6118750000000001,0.7472222222222221,0.6155555555555556,0.5522222222222223,0.5505555555555556
sexuality test retest 9,1,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.3219381594710099,0.8881461019595748,0.28221543794946186,0.1410600277004749,0.12787824531626849,0.6079166666666665,0.7383333333333333,0.6138888888888888,0.5227777777777778,0.5372222222222223
sexuality test retest 9,2,Sexuality (1),NA,NA,consistent first,TRUE,TRUE,0.20648458040059925,0.2665109712089474,0.45161836848021325,-0.061714322255110074,0.11563784600540145,0.566736111111111,0.6222222222222221,0.6466666666666666,0.46888888888888886,0.5372222222222223
shapes and colors 1 yesno fullrule10,1,Shapes & colors (1),20,Female,inconsistent first,TRUE,FALSE,0.37081967759304924,0.8774369337103226,0.5158110533912161,0.047992144819933295,0.31519436884439833,0.6608796296296295,0.8117283950617283,0.6481481481481483,0.5462962962962963,0.6790123456790123
shapes and colors 1 yesno fullrule15,1,Shapes & colors (1),19,Male,consistent first,TRUE,TRUE,-0.0817170771172888,0.3348513343888538,-0.2629767129436315,0.18301967319439444,-0.4788315280549952,0.5069444444444444,0.6157407407407407,0.4012345679012345,0.6342592592592593,0.375
shapes and colors 1 yesno fullrule16,1,Shapes & colors (1),20,Female,inconsistent first,TRUE,FALSE,0.16043620021785046,0.22976980174039963,0.2934907356631927,-0.17219369132148193,0.29008679506702156,0.5161072530864198,0.4444444444444444,0.4722222222222222,0.5462962962962963,0.5864197530864198
shapes and colors 1 yesno fullrule17,1,Shapes & colors (1),19,Female,consistent first,FALSE,FALSE,0.4120222827725578,0.6767135601302545,0.47683879119640665,0.4049708281957932,0.16161315843642174,0.6430362654320988,0.7824074074074073,0.6651234567901234,0.5354938271604939,0.5895061728395061
shapes and colors 1 yesno fullrule18,1,Shapes & colors (1),20,Male,inconsistent first,TRUE,TRUE,0.27288245388719695,0.5397615715821339,0.1924248967478903,0.5996843509432904,-0.0367465732686565,0.6124614197530865,0.6851851851851851,0.46141975308641986,0.7376543209876544,0.5694444444444444
shapes and colors 1 yesno fullrule19,1,Shapes & colors (1),18,Female,consistent first,FALSE,FALSE,0.09025531095789159,0.841777787770956,0.21322862800380749,-0.15802790794451738,-0.07334257709057565,0.613233024691358,0.8302469135802468,0.5756172839506173,0.5092592592592593,0.5833333333333334
shapes and colors 1 yesno fullrule20,1,Shapes & colors (1),18,Female,inconsistent first,TRUE,TRUE,0.4006274243066818,0.7010083443610176,0.185167818548816,0.580645049502922,0.27315632664706724,0.6301118827160495,0.8256172839506173,0.5987654320987654,0.6589506172839505,0.5679012345679012
shapes and colors 1 yesno fullrule21,1,Shapes & colors (1),19,Male,consistent first,TRUE,TRUE,0.13445987195244394,0.44577875931684624,0.20588573612675173,-0.42779561644246167,0.24775729568023766,0.5148533950617283,0.6466049382716049,0.5308641975308643,0.4058641975308643,0.4583333333333333
shapes and colors 1 yesno fullrule22,1,Shapes & colors (1),20,Female,inconsistent first,TRUE,FALSE,0.197913091820125,0.31098391768358247,0.019792200525092105,0.16923560988991085,0.41800621104490665,0.6460262345679012,0.7175925925925927,0.6373456790123456,0.5895061728395061,0.6466049382716049
shapes and colors 1 yesno fullrule24,1,Shapes & colors (1),20,Female,inconsistent first,TRUE,TRUE,0.43281634347898246,0.7853967165287643,0.009928743292741914,0.5009902535116566,0.6716542081049508,0.6983989197530865,0.875,0.6111111111111112,0.6327160493827161,0.6882716049382717
shapes and colors 1 yesno fullrule25,1,Shapes & colors (1),19,Female,consistent first,TRUE,FALSE,0.278270387449393,0.004391021797914772,0.6602519438083135,0.6514689987400879,0.21992626575701302,0.6423611111111112,0.5462962962962963,0.7129629629629629,0.697530864197531,0.6327160493827161
shapes and colors 1 yesno fullrule27,1,Shapes & colors (1),20,Female,consistent first,TRUE,TRUE,0.3353238439961944,0.12149839675815233,0.8283191626323716,-0.05935594448527544,0.3729166596451418,0.5911458333333334,0.5385802469135802,0.7530864197530865,0.470679012345679,0.6095679012345678
shapes and colors 1 yesno fullrule30,1,Shapes & colors (1),19,Female,inconsistent first,TRUE,FALSE,0.021817660257682565,-0.023665270567625157,0.23827858594836288,0.04632389745590465,-0.12635128300393483,0.5793788580246912,0.6419753086419754,0.6126543209876544,0.5709876543209877,0.5185185185185185
shapes and colors 1 yesno fullrule32,1,Shapes & colors (1),19,Female,inconsistent first,TRUE,FALSE,-0.13315759707639171,0.19452406160694594,0.15716014396248165,-0.5255261351928933,-0.057801375041615206,0.45293209876543217,0.5277777777777778,0.4598765432098766,0.3240740740740741,0.5246913580246912
shapes and colors 2 yesno respondcorrectly15,1,Shapes & colors (2),19,Female,consistent first,TRUE,TRUE,0.006171331928366598,0.9078270357688791,-0.3035823601148303,-0.07660583481763122,-0.12474699112647296,0.5939429012345678,0.7716049382716049,0.5324074074074073,0.5694444444444444,0.5092592592592593
shapes and colors 2 yesno respondcorrectly17,1,Shapes & colors (2),20,Female,consistent first,TRUE,TRUE,0.5150439265040219,0.417979424267981,0.6289708391443147,0.5596796734864115,0.4664580011812131,0.6103395061728395,0.5833333333333334,0.6466049382716049,0.6234567901234568,0.5787037037037037
shapes and colors 2 yesno respondcorrectly18,1,Shapes & colors (2),19,Female,inconsistent first,TRUE,TRUE,0.10116337611771428,-0.7220591120526753,0.1573995063866769,0.17274583763432136,0.3804405094680963,0.4815779320987655,0.27469135802469136,0.5493827160493827,0.5030864197530865,0.6327160493827161
shapes and colors 2 yesno respondcorrectly19,1,Shapes & colors (2),19,Male,consistent first,TRUE,TRUE,0.36833817465110713,0.5889605910987666,0.39112893656481995,0.2701391049917742,0.28010488863146765,0.6348379629629629,0.6064814814814815,0.6327160493827161,0.7037037037037037,0.5848765432098766
shapes and colors 2 yesno respondcorrectly20,1,Shapes & colors (2),21,Male,inconsistent first,TRUE,TRUE,0.36133712232931914,-0.099168319483253,0.34256980501583045,0.3682654843050736,0.7743543081148951,0.6244212962962963,0.4691358024691357,0.6234567901234568,0.654320987654321,0.7530864197530865
shapes and colors 2 yesno respondcorrectly21,1,Shapes & colors (2),20,Male,consistent first,TRUE,TRUE,0.30532168030170315,0.34163747188311006,0.5235720820526514,0.346257418803094,0.20035806369178147,0.5455246913580246,0.6358024691358024,0.6064814814814815,0.5200617283950617,0.4583333333333333
shapes and colors 2 yesno respondcorrectly22,1,Shapes & colors (2),21,Female,inconsistent first,FALSE,FALSE,0.194687554049644,-0.27490255583287787,0.05867221723678398,0.3646589671110606,0.6312133925704461,0.5832368827160495,0.4506172839506173,0.5,0.6296296296296295,0.7098765432098766
shapes and colors 2 yesno respondcorrectly25,1,Shapes & colors (2),21,Female,consistent first,TRUE,TRUE,-0.17024313506538222,-0.1743144137443736,-0.5327476428809114,-0.13140042206265556,0.17213386691782737,0.4761766975308643,0.4104938271604939,0.3487654320987655,0.5246913580246912,0.6203703703703705
shapes and colors 2 yesno respondcorrectly26,1,Shapes & colors (2),19,Female,inconsistent first,TRUE,TRUE,0.29064085165488607,0.7143123702115849,-0.04476003493976605,0.37385051094217236,0.28966034962369114,0.6284722222222222,0.7561728395061729,0.5308641975308643,0.595679012345679,0.6697530864197532
shapes and colors 2 yesno respondcorrectly27,1,Shapes & colors (2),20,Female,consistent first,TRUE,TRUE,0.32718592727876594,0.575185584172562,0.05885994282032304,0.48579144559118154,0.3180341242695175,0.652488425925926,0.7731481481481483,0.7222222222222222,0.6512345679012346,0.574074074074074
shapes and colors 2 yesno respondcorrectly30,1,Shapes & colors (2),21,Male,inconsistent first,TRUE,FALSE,0.6171739769045436,0.384791113820501,0.5782594269858375,0.7711196515121921,1.0613979207912385,0.8169367283950617,0.7330246913580246,0.8827160493827161,0.8271604938271605,0.845679012345679
shapes and colors 2 yesno respondcorrectly32,1,Shapes & colors (2),19,Female,inconsistent first,TRUE,TRUE,0.38035277929856964,0.5082003130447893,0.004996537149900586,0.4782350510733852,0.5822926415278632,0.6934799382716049,0.7021604938271605,0.6373456790123456,0.574074074074074,0.8271604938271605
shapes and colors 2 yesno respondcorrectly34,1,Shapes & colors (2),NA,Female,inconsistent first,TRUE,TRUE,0.47706073427394663,0.1373107345622112,0.5659997869158426,0.5984764262556163,0.5518141759931801,0.6548996913580246,0.6018518518518517,0.6851851851851851,0.6944444444444444,0.6126543209876544
shapes and colors 3 truefalse respondcorrectly1,1,Shapes & colors (3),19,Male,consistent first,FALSE,FALSE,0.7478075313623828,0.25385904237080614,1.0232740726836924,0.9135542638200241,0.8594776717288917,0.7515432098765432,0.6234567901234568,0.8287037037037037,0.8209876543209877,0.7438271604938271
shapes and colors 3 truefalse respondcorrectly10,1,Shapes & colors (3),20,Female,inconsistent first,TRUE,TRUE,0.047761459421298086,0.3072990112196504,-0.30188982150150584,-0.017906168414402422,0.46534565771884356,0.5285493827160495,0.6404320987654322,0.40740740740740733,0.4398148148148149,0.6327160493827161
shapes and colors 3 truefalse respondcorrectly11,1,Shapes & colors (3),21,Male,consistent first,TRUE,TRUE,0.20632345350872805,0.8956195646058034,0.25389867348896283,0.025729791802522953,-0.1041137924515269,0.5691550925925927,0.7608024691358024,0.552469135802469,0.5169753086419754,0.5246913580246912
shapes and colors 3 truefalse respondcorrectly12,1,Shapes & colors (3),19,Female,inconsistent first,TRUE,TRUE,0.29411133252957505,-0.017952286375781175,-0.09991497624553135,0.751675331040422,0.7445775116039017,0.6651234567901234,0.6080246913580246,0.5185185185185185,0.7654320987654322,0.7530864197530865
shapes and colors 3 truefalse respondcorrectly2,1,Shapes & colors (3),22,Male,inconsistent first,TRUE,FALSE,0.42508965705479834,0.4268603791434864,0.3955500604320365,0.5239868820552811,0.46285626659519036,0.6405285493827161,0.70679012345679,0.5401234567901234,0.6188271604938271,0.7191358024691357
shapes and colors 3 truefalse respondcorrectly31,1,Shapes & colors (3),21,Female,consistent first,TRUE,FALSE,0.1818395843274413,0.2920212655911085,-0.015743726625414865,0.1771571604861267,0.2652457996127226,0.5538194444444444,0.6327160493827161,0.5462962962962963,0.5601851851851851,0.49537037037037046
shapes and colors 3 truefalse respondcorrectly35,1,Shapes & colors (3),20,Male,consistent first,TRUE,FALSE,0.11601649653852251,0.29705140611892217,0.16595942034421196,-0.5275352749245309,0.35539724328605327,0.537133487654321,0.7006172839506173,0.558641975308642,0.37345679012345673,0.574074074074074
shapes and colors 3 truefalse respondcorrectly5,1,Shapes & colors (3),18,Male,consistent first,TRUE,FALSE,-0.1482048903891417,-0.060429937598356395,-0.11865573979221775,0.21602515700945454,-0.5837328355405674,0.4401041666666667,0.4938271604938272,0.425925925925926,0.4907407407407407,0.3672839506172839
shapes and colors 3 truefalse respondcorrectly6,1,Shapes & colors (3),21,Female,inconsistent first,FALSE,FALSE,0.47403199919123407,0.12742959477478172,0.09283919359928136,0.6921468230639337,1.1366216782203322,0.6903935185185185,0.7222222222222222,0.5277777777777778,0.7052469135802468,0.845679012345679
shapes and colors 3 truefalse respondcorrectly7,1,Shapes & colors (3),25,Male,consistent first,FALSE,FALSE,0.5238707396313126,0.031834318529996825,0.6023462530494076,0.7725089719122702,0.7138858553363404,0.6932870370370371,0.6126543209876544,0.7422839506172839,0.7283950617283951,0.7098765432098766
shapes and colors 3 truefalse respondcorrectly8,1,Shapes & colors (3),18,Female,inconsistent first,TRUE,FALSE,0.053606632586256635,0.15691117222039028,-0.2411819028233306,-0.16129548675706376,0.4546133588997035,0.552758487654321,0.6790123456790123,0.4521604938271605,0.5354938271604939,0.6095679012345678
shapes and colors 3 truefalse respondcorrectly9,1,Shapes & colors (3),19,Female,consistent first,TRUE,TRUE,0.27109221963709573,0.34136794478480176,-0.011891219466175811,0.8720999814165931,0.41809598689991534,0.6186342592592593,0.5771604938271605,0.4799382716049383,0.7731481481481483,0.6265432098765432
shapes and colors 4 truefalse fullrule1,1,Shapes & colors (4),20,Male,consistent first,TRUE,TRUE,-0.18559561053483245,-0.40324064134244725,-0.5719002001866661,0.05449654199674189,0.0697013030541866,0.4241898148148149,0.4104938271604939,0.39043209876543217,0.4166666666666667,0.44135802469135793
shapes and colors 4 truefalse fullrule11,1,Shapes & colors (4),19,Female,consistent first,TRUE,FALSE,0.32794031821831565,0.5600494108324054,0.34248022863632377,-0.019206850673978468,0.5518146459642466,0.5690586419753088,0.6095679012345678,0.5756172839506173,0.4089506172839506,0.7592592592592593
shapes and colors 4 truefalse fullrule12,1,Shapes & colors (4),21,Male,inconsistent first,TRUE,FALSE,0.2084167192754148,0.9312649457751696,-0.12262588899369305,-0.17338158164185805,0.2532434931795248,0.6109182098765432,0.7962962962962963,0.4598765432098766,0.529320987654321,0.6188271604938271
shapes and colors 4 truefalse fullrule2,1,Shapes & colors (4),21,Female,inconsistent first,TRUE,FALSE,0.33670118732004795,0.6626002980814072,0.23811873810899176,0.23894440454520866,0.2287850441797931,0.6139081790123456,0.7037037037037037,0.5555555555555556,0.5262345679012346,0.6574074074074073
shapes and colors 4 truefalse fullrule3,1,Shapes & colors (4),19,Male,consistent first,TRUE,TRUE,0.27951266451286816,0.2087563217633063,0.17463937993576512,0.08508502434824868,0.5570274302714858,0.5832368827160495,0.6589506172839505,0.49537037037037046,0.5030864197530865,0.654320987654321
